Time	Node	Type	Packets	
144	2	CacheMisses	104
144	3	CacheHits	321
144	3	CacheMisses	111
144	4	CacheHits	222
144	4	CacheMisses	96
144	5	CacheHits	21
144	5	CacheMisses	96
144	6	CacheHits	84
144	6	CacheMisses	68
144	7	CacheHits	16
144	7	CacheMisses	81
144	8	CacheHits	101
144	8	CacheMisses	293
144.5	0	CacheHits	27
144.5	0	CacheMisses	54
144.5	1	CacheHits	360
144.5	1	CacheMisses	81
144.5	2	CacheHits	87
144.5	2	CacheMisses	103
144.5	3	CacheHits	327
144.5	3	CacheMisses	80
144.5	4	CacheHits	213
144.5	4	CacheMisses	96
144.5	5	CacheHits	24
144.5	5	CacheMisses	126
144.5	6	CacheHits	92
144.5	6	CacheMisses	77
144.5	7	CacheHits	14
144.5	7	CacheMisses	75
144.5	8	CacheHits	98
144.5	8	CacheMisses	345
145	0	CacheHits	28
145	0	CacheMisses	38
145	1	CacheHits	333
145	1	CacheMisses	75
145	2	CacheHits	96
145	2	CacheMisses	93
145	3	CacheHits	360
145	3	CacheMisses	60
145	4	CacheHits	244
145	4	CacheMisses	95
145	5	CacheHits	13
145	5	CacheMisses	113
145	6	CacheHits	76
145	6	CacheMisses	60
145	7	CacheHits	11
145	7	CacheMisses	74
145	8	CacheHits	112
145	8	CacheMisses	310
145.5	0	CacheHits	47
145.5	0	CacheMisses	46
145.5	1	CacheHits	311
145.5	1	CacheMisses	67
145.5	2	CacheHits	84
145.5	2	CacheMisses	79
145.5	3	CacheHits	331
145.5	3	CacheMisses	84
145.5	4	CacheHits	231
145.5	4	CacheMisses	91
145.5	5	CacheHits	35
145.5	5	CacheMisses	77
145.5	6	CacheHits	97
145.5	6	CacheMisses	89
145.5	7	CacheHits	10
145.5	7	CacheMisses	86
145.5	8	CacheHits	105
145.5	8	CacheMisses	288
146	0	CacheHits	31
146	0	CacheMisses	42
146	1	CacheHits	349
146	1	CacheMisses	82
146	2	CacheHits	90
146	2	CacheMisses	85
146	3	CacheHits	301
146	3	CacheMisses	58
146	4	CacheHits	222
146	4	CacheMisses	64
146	5	CacheHits	29
146	5	CacheMisses	78
146	6	CacheHits	93
146	6	CacheMisses	72
146	7	CacheHits	11
146	7	CacheMisses	68
146	8	CacheHits	94
146	8	CacheMisses	287
146.5	0	CacheHits	30
146.5	0	CacheMisses	50
146.5	1	CacheHits	331
146.5	1	CacheMisses	85
146.5	2	CacheHits	97
146.5	2	CacheMisses	87
146.5	3	CacheHits	358
146.5	3	CacheMisses	56
146.5	4	CacheHits	217
146.5	4	CacheMisses	75
146.5	5	CacheHits	21
146.5	5	CacheMisses	74
146.5	6	CacheHits	82
146.5	6	CacheMisses	61
146.5	7	CacheHits	5
146.5	7	CacheMisses	65
146.5	8	CacheHits	90
146.5	8	CacheMisses	256
147	0	CacheHits	40
147	0	CacheMisses	55
147	1	CacheHits	310
147	1	CacheMisses	63
147	2	CacheHits	84
147	2	CacheMisses	76
147	3	CacheHits	348
147	3	CacheMisses	87
147	4	CacheHits	227
147	4	CacheMisses	105
147	5	CacheHits	19
147	5	CacheMisses	90
147	6	CacheHits	81
147	6	CacheMisses	58
147	7	CacheHits	9
147	7	CacheMisses	85
147	8	CacheHits	104
147	8	CacheMisses	298
147.5	0	CacheHits	33
147.5	0	CacheMisses	37
147.5	1	CacheHits	324
147.5	1	CacheMisses	70
147.5	2	CacheHits	105
147.5	2	CacheMisses	89
147.5	3	CacheHits	327
147.5	3	CacheMisses	63
147.5	4	CacheHits	219
147.5	4	CacheMisses	83
147.5	5	CacheHits	20
147.5	5	CacheMisses	102
147.5	6	CacheHits	83
147.5	6	CacheMisses	67
147.5	7	CacheHits	15
147.5	7	CacheMisses	66
147.5	8	CacheHits	87
147.5	8	CacheMisses	309
148	0	CacheHits	29
148	0	CacheMisses	38
148	1	CacheHits	351
148	1	CacheMisses	46
148	2	CacheHits	83
148	2	CacheMisses	59
148	3	CacheHits	322
148	3	CacheMisses	81
148	4	CacheHits	220
148	4	CacheMisses	83
148	5	CacheHits	26
148	5	CacheMisses	68
148	6	CacheHits	89
148	6	CacheMisses	79
148	7	CacheHits	12
148	7	CacheMisses	68
148	8	CacheHits	110
148	8	CacheMisses	260
148.5	0	CacheHits	30
148.5	0	CacheMisses	48
148.5	1	CacheHits	325
148.5	1	CacheMisses	45
148.5	2	CacheHits	99
148.5	2	CacheMisses	66
148.5	3	CacheHits	336
148.5	3	CacheMisses	74
148.5	4	CacheHits	205
148.5	4	CacheMisses	70
148.5	5	CacheHits	26
148.5	5	CacheMisses	64
148.5	6	CacheHits	84
148.5	6	CacheMisses	83
148.5	7	CacheHits	12
148.5	7	CacheMisses	57
148.5	8	CacheHits	80
148.5	8	CacheMisses	261
149	0	CacheHits	29
149	0	CacheMisses	41
149	1	CacheHits	313
149	1	CacheMisses	74
149	2	CacheHits	103
149	2	CacheMisses	112
149	3	CacheHits	358
149	3	CacheMisses	71
149	4	CacheHits	199
149	4	CacheMisses	77
149	5	CacheHits	17
149	5	CacheMisses	128
149	6	CacheHits	85
149	6	CacheMisses	58
149	7	CacheHits	11
149	7	CacheMisses	72
149	8	CacheHits	84
149	8	CacheMisses	336
149.5	0	CacheHits	21
149.5	0	CacheMisses	33
149.5	1	CacheHits	318
149.5	1	CacheMisses	75
149.5	2	CacheHits	100
149.5	2	CacheMisses	77
149.5	3	CacheHits	324
149.5	3	CacheMisses	98
149.5	4	CacheHits	207
149.5	4	CacheMisses	77
149.5	5	CacheHits	27
149.5	5	CacheMisses	73
149.5	6	CacheHits	91
149.5	6	CacheMisses	70
149.5	7	CacheHits	17
149.5	7	CacheMisses	72
149.5	8	CacheHits	93
149.5	8	CacheMisses	295
